row,col,level,conductance,conductance_uS
43,43,7,0.241379,24.90
43,44,7,0.241379,24.90
43,45,12,0.413793,41.97
43,46,1,0.034483,4.41
43,47,22,0.758621,76.10
43,48,8,0.275862,28.31
43,49,5,0.172414,18.07
43,50,23,0.793103,79.52
43,51,15,0.517241,52.21
43,52,25,0.862069,86.34
43,53,18,0.620690,62.45
43,54,27,0.931034,93.17
43,55,26,0.896552,89.76
43,56,0,0.000000,1.00
43,57,6,0.206897,21.48
43,58,4,0.137931,14.66
43,59,14,0.482759,48.79
43,60,26,0.896552,89.76
43,61,6,0.206897,21.48
43,62,16,0.551724,55.62
43,63,20,0.689655,69.28
44,0,7,0.241379,24.90
44,1,28,0.965517,96.59
44,2,20,0.689655,69.28
44,3,29,1.000000,100.00
44,4,3,0.103448,11.24
44,5,2,0.068966,7.83
44,6,6,0.206897,21.48
44,7,25,0.862069,86.34
44,8,9,0.310345,31.72
44,9,21,0.724138,72.69
44,10,14,0.482759,48.79
44,11,20,0.689655,69.28
44,12,28,0.965517,96.59
44,13,1,0.034483,4.41
44,14,28,0.965517,96.59
44,15,17,0.586207,59.03
44,16,14,0.482759,48.79
44,17,21,0.724138,72.69
44,18,29,1.000000,100.00
44,19,3,0.103448,11.24
44,20,18,0.620690,62.45
44,21,12,0.413793,41.97
44,22,6,0.206897,21.48
44,23,19,0.655172,65.86
44,24,0,0.000000,1.00
44,25,21,0.724138,72.69
44,26,2,0.068966,7.83
44,27,18,0.620690,62.45
44,28,18,0.620690,62.45
44,29,17,0.586207,59.03
44,30,2,0.068966,7.83
44,31,7,0.241379,24.90
44,32,14,0.482759,48.79
44,33,27,0.931034,93.17
44,34,15,0.517241,52.21
44,35,25,0.862069,86.34
44,36,24,0.827586,82.93
44,37,13,0.448276,45.38
44,38,5,0.172414,18.07
44,39,3,0.103448,11.24
44,40,21,0.724138,72.69
44,41,16,0.551724,55.62
44,42,28,0.965517,96.59
44,43,9,0.310345,31.72
44,44,16,0.551724,55.62
44,45,23,0.793103,79.52
44,46,10,0.344828,35.14
44,47,6,0.206897,21.48
44,48,19,0.655172,65.86
44,49,10,0.344828,35.14
44,50,19,0.655172,65.86
44,51,17,0.586207,59.03
44,52,25,0.862069,86.34
44,53,27,0.931034,93.17
44,54,7,0.241379,24.90
44,55,8,0.275862,28.31
44,56,24,0.827586,82.93
44,57,4,0.137931,14.66
44,58,24,0.827586,82.93
44,59,20,0.689655,69.28
44,60,6,0.206897,21.48
44,61,22,0.758621,76.10
44,62,0,0.000000,1.00
44,63,15,0.517241,52.21
45,0,17,0.586207,59.03
45,1,25,0.862069,86.34
45,2,13,0.448276,45.38
45,3,29,1.000000,100.00
45,4,21,0.724138,72.69
45,5,28,0.965517,96.59
45,6,23,0.793103,79.52
45,7,28,0.965517,96.59
45,8,22,0.758621,76.10
45,9,26,0.896552,89.76
45,10,20,0.689655,69.28
45,11,29,1.000000,100.00
45,12,1,0.034483,4.41
45,13,28,0.965517,96.59
45,14,1,0.034483,4.41
45,15,13,0.448276,45.38
45,16,7,0.241379,24.90
45,17,14,0.482759,48.79
45,18,20,0.689655,69.28
45,19,2,0.068966,7.83
45,20,25,0.862069,86.34
45,21,16,0.551724,55.62
45,22,18,0.620690,62.45
45,23,6,0.206897,21.48
45,24,5,0.172414,18.07
45,25,5,0.172414,18.07
45,26,3,0.103448,11.24
45,27,18,0.620690,62.45
45,28,27,0.931034,93.17
45,29,20,0.689655,69.28
45,30,28,0.965517,96.59
45,31,17,0.586207,59.03
45,32,23,0.793103,79.52
45,33,14,0.482759,48.79
45,34,4,0.137931,14.66
45,35,4,0.137931,14.66
45,36,28,0.965517,96.59
45,37,29,1.000000,100.00
45,38,14,0.482759,48.79
45,39,15,0.517241,52.21
45,40,24,0.827586,82.93
45,41,14,0.482759,48.79
45,42,28,0.965517,96.59
45,43,7,0.241379,24.90
45,44,2,0.068966,7.83
45,45,6,0.206897,21.48
45,46,6,0.206897,21.48
45,47,7,0.241379,24.90
45,48,14,0.482759,48.79
45,49,3,0.103448,11.24
45,50,16,0.551724,55.62
45,51,17,0.586207,59.03
45,52,23,0.793103,79.52
45,53,5,0.172414,18.07
45,54,7,0.241379,24.90
45,55,7,0.241379,24.90
45,56,5,0.172414,18.07
45,57,15,0.517241,52.21
45,58,5,0.172414,18.07
45,59,9,0.310345,31.72
45,60,14,0.482759,48.79
45,61,28,0.965517,96.59
45,62,2,0.068966,7.83
45,63,29,1.000000,100.00
46,0,23,0.793103,79.52
46,1,3,0.103448,11.24
46,2,21,0.724138,72.69
46,3,16,0.551724,55.62
46,4,6,0.206897,21.48
46,5,1,0.034483,4.41
46,6,11,0.379310,38.55
46,7,5,0.172414,18.07
46,8,27,0.931034,93.17
46,9,22,0.758621,76.10
46,10,0,0.000000,1.00
46,11,25,0.862069,86.34
46,12,29,1.000000,100.00
46,13,4,0.137931,14.66
46,14,27,0.931034,93.17
46,15,3,0.103448,11.24
46,16,4,0.137931,14.66
46,17,29,1.000000,100.00
46,18,8,0.275862,28.31
46,19,28,0.965517,96.59
46,20,0,0.000000,1.00
46,21,24,0.827586,82.93
46,22,20,0.689655,69.28
46,23,17,0.586207,59.03
46,24,27,0.931034,93.17
46,25,7,0.241379,24.90
46,26,6,0.206897,21.48
46,27,26,0.896552,89.76
46,28,0,0.000000,1.00
46,29,27,0.931034,93.17
46,30,6,0.206897,21.48
46,31,2,0.068966,7.83
46,32,27,0.931034,93.17
46,33,7,0.241379,24.90
46,34,14,0.482759,48.79
46,35,16,0.551724,55.62
46,36,18,0.620690,62.45
46,37,1,0.034483,4.41
46,38,10,0.344828,35.14
46,39,23,0.793103,79.52
46,40,13,0.448276,45.38
46,41,18,0.620690,62.45
46,42,27,0.931034,93.17
46,43,3,0.103448,11.24
46,44,23,0.793103,79.52
46,45,23,0.793103,79.52
46,46,11,0.379310,38.55
46,47,11,0.379310,38.55
46,48,14,0.482759,48.79
46,49,22,0.758621,76.10
46,50,11,0.379310,38.55
46,51,25,0.862069,86.34
46,52,27,0.931034,93.17
46,53,22,0.758621,76.10
46,54,4,0.137931,14.66
46,55,0,0.000000,1.00
46,56,21,0.724138,72.69
46,57,10,0.344828,35.14
46,58,2,0.068966,7.83
46,59,9,0.310345,31.72
46,60,23,0.793103,79.52
46,61,28,0.965517,96.59
46,62,5,0.172414,18.07
46,63,5,0.172414,18.07
47,0,16,0.551724,55.62
47,1,20,0.689655,69.28
47,2,4,0.137931,14.66
47,3,18,0.620690,62.45
47,4,22,0.758621,76.10
47,5,26,0.896552,89.76
47,6,29,1.000000,100.00
47,7,21,0.724138,72.69
47,8,27,0.931034,93.17
47,9,25,0.862069,86.34
47,10,0,0.000000,1.00
47,11,20,0.689655,69.28
47,12,8,0.275862,28.31
47,13,23,0.793103,79.52
47,14,8,0.275862,28.31
47,15,12,0.413793,41.97
47,16,22,0.758621,76.10
47,17,29,1.000000,100.00
47,18,8,0.275862,28.31
47,19,14,0.482759,48.79
47,20,21,0.724138,72.69
47,21,0,0.000000,1.00
47,22,22,0.758621,76.10
47,23,14,0.482759,48.79
47,24,27,0.931034,93.17
47,25,3,0.103448,11.24
47,26,24,0.827586,82.93
47,27,21,0.724138,72.69
47,28,0,0.000000,1.00
47,29,26,0.896552,89.76
47,30,8,0.275862,28.31
47,31,24,0.827586,82.93
47,32,0,0.000000,1.00
47,33,13,0.448276,45.38
47,34,14,0.482759,48.79
47,35,27,0.931034,93.17
47,36,7,0.241379,24.90
47,37,10,0.344828,35.14
47,38,6,0.206897,21.48
47,39,16,0.551724,55.62
47,40,3,0.103448,11.24
47,41,23,0.793103,79.52
47,42,2,0.068966,7.83
47,43,19,0.655172,65.86
47,44,20,0.689655,69.28
47,45,1,0.034483,4.41
47,46,8,0.275862,28.31
47,47,12,0.413793,41.97
47,48,11,0.379310,38.55
47,49,1,0.034483,4.41
47,50,1,0.034483,4.41
47,51,29,1.000000,100.00
47,52,9,0.310345,31.72
47,53,25,0.862069,86.34
47,54,11,0.379310,38.55
47,55,20,0.689655,69.28
47,56,10,0.344828,35.14
47,57,12,0.413793,41.97
47,58,11,0.379310,38.55
47,59,24,0.827586,82.93
47,60,2,0.068966,7.83
47,61,17,0.586207,59.03
47,62,4,0.137931,14.66
47,63,7,0.241379,24.90
48,0,18,0.620690,62.45
48,1,2,0.068966,7.83
48,2,21,0.724138,72.69
48,3,18,0.620690,62.45
48,4,25,0.862069,86.34
48,5,4,0.137931,14.66
48,6,25,0.862069,86.34
48,7,14,0.482759,48.79
48,8,13,0.448276,45.38
48,9,10,0.344828,35.14
48,10,7,0.241379,24.90
48,11,24,0.827586,82.93
48,12,16,0.551724,55.62
48,13,29,1.000000,100.00
48,14,19,0.655172,65.86
48,15,3,0.103448,11.24
48,16,22,0.758621,76.10
48,17,20,0.689655,69.28
48,18,9,0.310345,31.72
48,19,29,1.000000,100.00
48,20,19,0.655172,65.86
48,21,3,0.103448,11.24
48,22,12,0.413793,41.97
48,23,11,0.379310,38.55
48,24,24,0.827586,82.93
48,25,16,0.551724,55.62
48,26,2,0.068966,7.83
48,27,13,0.448276,45.38
48,28,19,0.655172,65.86
48,29,16,0.551724,55.62
48,30,19,0.655172,65.86
48,31,15,0.517241,52.21
48,32,7,0.241379,24.90
48,33,1,0.034483,4.41
48,34,9,0.310345,31.72
48,35,24,0.827586,82.93
48,36,6,0.206897,21.48
48,37,10,0.344828,35.14
48,38,14,0.482759,48.79
48,39,23,0.793103,79.52
48,40,20,0.689655,69.28
48,41,24,0.827586,82.93
48,42,7,0.241379,24.90
48,43,5,0.172414,18.07
48,44,1,0.034483,4.41
48,45,11,0.379310,38.55
48,46,2,0.068966,7.83
48,47,26,0.896552,89.76
48,48,22,0.758621,76.10
48,49,11,0.379310,38.55
48,50,10,0.344828,35.14
48,51,0,0.000000,1.00
48,52,2,0.068966,7.83
48,53,9,0.310345,31.72
48,54,2,0.068966,7.83
48,55,9,0.310345,31.72
48,56,4,0.137931,14.66
48,57,28,0.965517,96.59
48,58,20,0.689655,69.28
48,59,2,0.068966,7.83
48,60,18,0.620690,62.45
48,61,29,1.000000,100.00
48,62,14,0.482759,48.79
48,63,14,0.482759,48.79
49,0,3,0.103448,11.24
49,1,5,0.172414,18.07
49,2,10,0.344828,35.14
49,3,13,0.448276,45.38
49,4,0,0.000000,1.00
49,5,12,0.413793,41.97
49,6,13,0.448276,45.38
49,7,16,0.551724,55.62
49,8,26,0.896552,89.76
49,9,7,0.241379,24.90
49,10,12,0.413793,41.97
49,11,19,0.655172,65.86
49,12,4,0.137931,14.66
49,13,9,0.310345,31.72
49,14,11,0.379310,38.55
49,15,17,0.586207,59.03
49,16,12,0.413793,41.97
49,17,21,0.724138,72.69
49,18,3,0.103448,11.24
49,19,5,0.172414,18.07
49,20,15,0.517241,52.21
49,21,29,1.000000,100.00
49,22,12,0.413793,41.97
49,23,18,0.620690,62.45
49,24,27,0.931034,93.17
49,25,26,0.896552,89.76
49,26,5,0.172414,18.07
49,27,25,0.862069,86.34
49,28,19,0.655172,65.86
49,29,8,0.275862,28.31
49,30,2,0.068966,7.83
49,31,3,0.103448,11.24
49,32,15,0.517241,52.21
49,33,8,0.275862,28.31
49,34,25,0.862069,86.34
49,35,12,0.413793,41.97
49,36,12,0.413793,41.97
49,37,21,0.724138,72.69
49,38,20,0.689655,69.28
49,39,18,0.620690,62.45
49,40,22,0.758621,76.10
49,41,19,0.655172,65.86
49,42,3,0.103448,11.24
49,43,14,0.482759,48.79
49,44,15,0.517241,52.21
49,45,23,0.793103,79.52
49,46,26,0.896552,89.76
49,47,4,0.137931,14.66
49,48,23,0.793103,79.52
49,49,22,0.758621,76.10
49,50,16,0.551724,55.62
49,51,24,0.827586,82.93
49,52,22,0.758621,76.10
49,53,27,0.931034,93.17
49,54,18,0.620690,62.45
49,55,2,0.068966,7.83
49,56,3,0.103448,11.24
49,57,17,0.586207,59.03
49,58,21,0.724138,72.69
49,59,25,0.862069,86.34
49,60,10,0.344828,35.14
49,61,25,0.862069,86.34
49,62,9,0.310345,31.72
49,63,6,0.206897,21.48
50,0,19,0.655172,65.86
50,1,0,0.000000,1.00
50,2,4,0.137931,14.66
50,3,10,0.344828,35.14
50,4,24,0.827586,82.93
50,5,3,0.103448,11.24
50,6,20,0.689655,69.28
50,7,6,0.206897,21.48
50,8,1,0.034483,4.41
50,9,5,0.172414,18.07
50,10,6,0.206897,21.48
50,11,24,0.827586,82.93
50,12,24,0.827586,82.93
50,13,24,0.827586,82.93
50,14,8,0.275862,28.31
50,15,6,0.206897,21.48
50,16,0,0.000000,1.00
50,17,0,0.000000,1.00
50,18,19,0.655172,65.86
50,19,12,0.413793,41.97
50,20,6,0.206897,21.48
50,21,16,0.551724,55.62
50,22,29,1.000000,100.00
50,23,2,0.068966,7.83
50,24,5,0.172414,18.07
50,25,22,0.758621,76.10
50,26,16,0.551724,55.62
50,27,3,0.103448,11.24
50,28,5,0.172414,18.07
50,29,7,0.241379,24.90
50,30,25,0.862069,86.34
50,31,24,0.827586,82.93
50,32,29,1.000000,100.00
50,33,13,0.448276,45.38
50,34,4,0.137931,14.66
50,35,22,0.758621,76.10
50,36,21,0.724138,72.69
50,37,4,0.137931,14.66
50,38,20,0.689655,69.28
50,39,10,0.344828,35.14
50,40,13,0.448276,45.38
50,41,6,0.206897,21.48
50,42,10,0.344828,35.14
50,43,13,0.448276,45.38
50,44,15,0.517241,52.21
50,45,16,0.551724,55.62
50,46,25,0.862069,86.34
50,47,0,0.000000,1.00
50,48,22,0.758621,76.10
50,49,19,0.655172,65.86
50,50,19,0.655172,65.86
50,51,9,0.310345,31.72
50,52,24,0.827586,82.93
50,53,16,0.551724,55.62
50,54,22,0.758621,76.10
50,55,24,0.827586,82.93
50,56,15,0.517241,52.21
50,57,4,0.137931,14.66
50,58,4,0.137931,14.66
50,59,25,0.862069,86.34
50,60,7,0.241379,24.90
50,61,24,0.827586,82.93
50,62,27,0.931034,93.17
50,63,15,0.517241,52.21
51,0,29,1.000000,100.00
51,1,2,0.068966,7.83
51,2,16,0.551724,55.62
51,3,19,0.655172,65.86
51,4,18,0.620690,62.45
51,5,18,0.620690,62.45
51,6,14,0.482759,48.79
51,7,4,0.137931,14.66
51,8,15,0.517241,52.21
51,9,10,0.344828,35.14
51,10,11,0.379310,38.55
51,11,8,0.275862,28.31
51,12,6,0.206897,21.48
51,13,10,0.344828,35.14
51,14,1,0.034483,4.41
51,15,6,0.206897,21.48
51,16,27,0.931034,93.17
51,17,18,0.620690,62.45
51,18,20,0.689655,69.28
51,19,25,0.862069,86.34
51,20,25,0.862069,86.34
51,21,15,0.517241,52.21
51,22,7,0.241379,24.90
51,23,20,0.689655,69.28
51,24,5,0.172414,18.07
51,25,16,0.551724,55.62
51,26,16,0.551724,55.62
51,27,28,0.965517,96.59
51,28,8,0.275862,28.31
51,29,14,0.482759,48.79
51,30,8,0.275862,28.31
51,31,8,0.275862,28.31
51,32,12,0.413793,41.97
51,33,7,0.241379,24.90
51,34,21,0.724138,72.69
51,35,23,0.793103,79.52
51,36,15,0.517241,52.21
51,37,24,0.827586,82.93
51,38,27,0.931034,93.17
51,39,13,0.448276,45.38
51,40,12,0.413793,41.97
51,41,15,0.517241,52.21
51,42,5,0.172414,18.07
51,43,28,0.965517,96.59
51,44,8,0.275862,28.31
51,45,3,0.103448,11.24
51,46,8,0.275862,28.31
51,47,26,0.896552,89.76
51,48,25,0.862069,86.34
51,49,11,0.379310,38.55
51,50,24,0.827586,82.93
51,51,6,0.206897,21.48
51,52,11,0.379310,38.55
51,53,25,0.862069,86.34
51,54,15,0.517241,52.21
51,55,25,0.862069,86.34
51,56,3,0.103448,11.24
51,57,27,0.931034,93.17
51,58,8,0.275862,28.31
51,59,16,0.551724,55.62
51,60,8,0.275862,28.31
51,61,22,0.758621,76.10
51,62,29,1.000000,100.00
51,63,27,0.931034,93.17
52,0,13,0.448276,45.38
52,1,2,0.068966,7.83
52,2,1,0.034483,4.41
52,3,12,0.413793,41.97
52,4,3,0.103448,11.24
52,5,3,0.103448,11.24
52,6,23,0.793103,79.52
52,7,20,0.689655,69.28
52,8,8,0.275862,28.31
52,9,22,0.758621,76.10
52,10,19,0.655172,65.86
52,11,26,0.896552,89.76
52,12,5,0.172414,18.07
52,13,23,0.793103,79.52
52,14,7,0.241379,24.90
52,15,4,0.137931,14.66
52,16,20,0.689655,69.28
52,17,10,0.344828,35.14
52,18,15,0.517241,52.21
52,19,10,0.344828,35.14
52,20,27,0.931034,93.17
52,21,15,0.517241,52.21
52,22,9,0.310345,31.72
52,23,27,0.931034,93.17
52,24,6,0.206897,21.48
52,25,5,0.172414,18.07
52,26,15,0.517241,52.21
52,27,2,0.068966,7.83
52,28,25,0.862069,86.34
52,29,16,0.551724,55.62
52,30,9,0.310345,31.72
52,31,0,0.000000,1.00
52,32,10,0.344828,35.14
52,33,1,0.034483,4.41
52,34,17,0.586207,59.03
52,35,14,0.482759,48.79
52,36,28,0.965517,96.59
52,37,25,0.862069,86.34
52,38,5,0.172414,18.07
52,39,4,0.137931,14.66
52,40,2,0.068966,7.83
52,41,29,1.000000,100.00
52,42,1,0.034483,4.41
52,43,21,0.724138,72.69
52,44,5,0.172414,18.07
52,45,1,0.034483,4.41
52,46,17,0.586207,59.03
52,47,29,1.000000,100.00
52,48,7,0.241379,24.90
52,49,27,0.931034,93.17
52,50,14,0.482759,48.79
52,51,25,0.862069,86.34
52,52,15,0.517241,52.21
52,53,18,0.620690,62.45
52,54,7,0.241379,24.90
52,55,8,0.275862,28.31
52,56,29,1.000000,100.00
52,57,12,0.413793,41.97
52,58,29,1.000000,100.00
52,59,15,0.517241,52.21
52,60,7,0.241379,24.90
52,61,10,0.344828,35.14
52,62,10,0.344828,35.14
52,63,24,0.827586,82.93
53,0,6,0.206897,21.48
53,1,15,0.517241,52.21
53,2,25,0.862069,86.34
53,3,4,0.137931,14.66
53,4,12,0.413793,41.97
53,5,29,1.000000,100.00
53,6,2,0.068966,7.83
53,7,4,0.137931,14.66
53,8,27,0.931034,93.17
53,9,29,1.000000,100.00
53,10,7,0.241379,24.90
53,11,18,0.620690,62.45
53,12,21,0.724138,72.69
53,13,29,1.000000,100.00
53,14,0,0.000000,1.00
53,15,7,0.241379,24.90
53,16,15,0.517241,52.21
53,17,10,0.344828,35.14
53,18,11,0.379310,38.55
53,19,10,0.344828,35.14
53,20,26,0.896552,89.76
53,21,19,0.655172,65.86
53,22,15,0.517241,52.21
53,23,1,0.034483,4.41
53,24,7,0.241379,24.90
53,25,26,0.896552,89.76
53,26,13,0.448276,45.38
53,27,3,0.103448,11.24
53,28,18,0.620690,62.45
53,29,25,0.862069,86.34
53,30,15,0.517241,52.21
53,31,8,0.275862,28.31
53,32,22,0.758621,76.10
53,33,26,0.896552,89.76
53,34,14,0.482759,48.79
53,35,22,0.758621,76.10
53,36,17,0.586207,59.03
53,37,1,0.034483,4.41
53,38,28,0.965517,96.59
53,39,23,0.793103,79.52
53,40,6,0.206897,21.48
53,41,5,0.172414,18.07
53,42,8,0.275862,28.31
53,43,18,0.620690,62.45
53,44,22,0.758621,76.10
53,45,21,0.724138,72.69
53,46,1,0.034483,4.41
53,47,19,0.655172,65.86
53,48,13,0.448276,45.38
53,49,24,0.827586,82.93
53,50,5,0.172414,18.07
53,51,26,0.896552,89.76
53,52,16,0.551724,55.62
53,53,7,0.241379,24.90
53,54,12,0.413793,41.97
53,55,21,0.724138,72.69
53,56,12,0.413793,41.97
53,57,24,0.827586,82.93
53,58,0,0.000000,1.00
53,59,4,0.137931,14.66
53,60,6,0.206897,21.48
53,61,13,0.448276,45.38
53,62,25,0.862069,86.34
53,63,21,0.724138,72.69
54,0,3,0.103448,11.24
54,1,23,0.793103,79.52
54,2,18,0.620690,62.45
54,3,28,0.965517,96.59
54,4,22,0.758621,76.10
54,5,25,0.862069,86.34
54,6,12,0.413793,41.97
54,7,1,0.034483,4.41
54,8,27,0.931034,93.17
54,9,11,0.379310,38.55
54,10,15,0.517241,52.21
54,11,18,0.620690,62.45
54,12,26,0.896552,89.76
54,13,28,0.965517,96.59
54,14,14,0.482759,48.79
54,15,20,0.689655,69.28
54,16,13,0.448276,45.38
54,17,19,0.655172,65.86
54,18,9,0.310345,31.72
54,19,25,0.862069,86.34
54,20,9,0.310345,31.72
54,21,18,0.620690,62.45
54,22,29,1.000000,100.00
54,23,0,0.000000,1.00
54,24,10,0.344828,35.14
54,25,0,0.000000,1.00
54,26,5,0.172414,18.07
54,27,27,0.931034,93.17
54,28,13,0.448276,45.38
54,29,19,0.655172,65.86
54,30,12,0.413793,41.97
54,31,11,0.379310,38.55
54,32,13,0.448276,45.38
54,33,20,0.689655,69.28
54,34,25,0.862069,86.34
54,35,21,0.724138,72.69
54,36,22,0.758621,76.10
54,37,25,0.862069,86.34
54,38,6,0.206897,21.48
54,39,24,0.827586,82.93
54,40,14,0.482759,48.79
54,41,7,0.241379,24.90
54,42,20,0.689655,69.28
54,43,12,0.413793,41.97
54,44,2,0.068966,7.83
54,45,17,0.586207,59.03
54,46,6,0.206897,21.48
54,47,9,0.310345,31.72
54,48,20,0.689655,69.28
54,49,25,0.862069,86.34
54,50,4,0.137931,14.66
54,51,22,0.758621,76.10
54,52,13,0.448276,45.38
54,53,16,0.551724,55.62
54,54,18,0.620690,62.45
54,55,21,0.724138,72.69
54,56,15,0.517241,52.21
54,57,8,0.275862,28.31
54,58,3,0.103448,11.24
54,59,16,0.551724,55.62
54,60,4,0.137931,14.66
54,61,19,0.655172,65.86
54,62,12,0.413793,41.97
54,63,9,0.310345,31.72
55,0,22,0.758621,76.10
55,1,6,0.206897,21.48
55,2,14,0.482759,48.79
55,3,7,0.241379,24.90
55,4,10,0.344828,35.14
55,5,12,0.413793,41.97
55,6,0,0.000000,1.00
55,7,10,0.344828,35.14
55,8,10,0.344828,35.14
55,9,16,0.551724,55.62
55,10,17,0.586207,59.03
55,11,24,0.827586,82.93
55,12,1,0.034483,4.41
55,13,27,0.931034,93.17
55,14,13,0.448276,45.38
55,15,14,0.482759,48.79
55,16,4,0.137931,14.66
55,17,2,0.068966,7.83
55,18,1,0.034483,4.41
55,19,10,0.344828,35.14
55,20,10,0.344828,35.14
55,21,18,0.620690,62.45
55,22,27,0.931034,93.17
55,23,17,0.586207,59.03
55,24,18,0.620690,62.45
55,25,17,0.586207,59.03
55,26,5,0.172414,18.07
55,27,3,0.103448,11.24
55,28,3,0.103448,11.24
55,29,21,0.724138,72.69
55,30,13,0.448276,45.38
55,31,9,0.310345,31.72
55,32,20,0.689655,69.28
55,33,14,0.482759,48.79
55,34,23,0.793103,79.52
55,35,29,1.000000,100.00
55,36,27,0.931034,93.17
55,37,23,0.793103,79.52
55,38,25,0.862069,86.34
55,39,15,0.517241,52.21
55,40,2,0.068966,7.83
55,41,20,0.689655,69.28
55,42,26,0.896552,89.76
55,43,14,0.482759,48.79
55,44,15,0.517241,52.21
55,45,18,0.620690,62.45
55,46,6,0.206897,21.48
55,47,16,0.551724,55.62
55,48,5,0.172414,18.07
55,49,1,0.034483,4.41
55,50,25,0.862069,86.34
55,51,22,0.758621,76.10
55,52,4,0.137931,14.66
55,53,22,0.758621,76.10
55,54,18,0.620690,62.45
55,55,5,0.172414,18.07
55,56,14,0.482759,48.79
55,57,16,0.551724,55.62
55,58,18,0.620690,62.45
55,59,28,0.965517,96.59
55,60,7,0.241379,24.90
55,61,28,0.965517,96.59
55,62,1,0.034483,4.41
55,63,6,0.206897,21.48
56,0,22,0.758621,76.10
56,1,8,0.275862,28.31
56,2,26,0.896552,89.76
56,3,14,0.482759,48.79
56,4,25,0.862069,86.34
56,5,22,0.758621,76.10
56,6,23,0.793103,79.52
56,7,15,0.517241,52.21
56,8,15,0.517241,52.21
56,9,27,0.931034,93.17
56,10,18,0.620690,62.45
56,11,18,0.620690,62.45
56,12,2,0.068966,7.83
56,13,14,0.482759,48.79
56,14,15,0.517241,52.21
56,15,3,0.103448,11.24
56,16,13,0.448276,45.38
56,17,27,0.931034,93.17
56,18,27,0.931034,93.17
56,19,17,0.586207,59.03
56,20,6,0.206897,21.48
56,21,7,0.241379,24.90
56,22,14,0.482759,48.79
56,23,1,0.034483,4.41
56,24,0,0.000000,1.00
56,25,22,0.758621,76.10
56,26,7,0.241379,24.90
56,27,24,0.827586,82.93
56,28,26,0.896552,89.76
56,29,4,0.137931,14.66
56,30,26,0.896552,89.76
56,31,12,0.413793,41.97
56,32,9,0.310345,31.72
56,33,11,0.379310,38.55
56,34,11,0.379310,38.55
56,35,11,0.379310,38.55
56,36,10,0.344828,35.14
56,37,21,0.724138,72.69
56,38,21,0.724138,72.69
56,39,3,0.103448,11.24
56,40,11,0.379310,38.55
56,41,18,0.620690,62.45
56,42,12,0.413793,41.97
56,43,25,0.862069,86.34
56,44,6,0.206897,21.48
56,45,22,0.758621,76.10
56,46,5,0.172414,18.07
56,47,23,0.793103,79.52
56,48,17,0.586207,59.03
56,49,26,0.896552,89.76
56,50,10,0.344828,35.14
56,51,24,0.827586,82.93
56,52,2,0.068966,7.83
56,53,25,0.862069,86.34
56,54,11,0.379310,38.55
56,55,4,0.137931,14.66
56,56,17,0.586207,59.03
56,57,22,0.758621,76.10
56,58,4,0.137931,14.66
56,59,25,0.862069,86.34
56,60,11,0.379310,38.55
56,61,26,0.896552,89.76
56,62,13,0.448276,45.38
56,63,13,0.448276,45.38
57,0,22,0.758621,76.10
57,1,2,0.068966,7.83
57,2,13,0.448276,45.38
57,3,16,0.551724,55.62
57,4,2,0.068966,7.83
57,5,20,0.689655,69.28
57,6,25,0.862069,86.34
57,7,3,0.103448,11.24
57,8,8,0.275862,28.31
57,9,11,0.379310,38.55
57,10,20,0.689655,69.28
57,11,28,0.965517,96.59
57,12,24,0.827586,82.93
57,13,16,0.551724,55.62
57,14,0,0.000000,1.00
57,15,6,0.206897,21.48
57,16,5,0.172414,18.07
57,17,21,0.724138,72.69
57,18,23,0.793103,79.52
57,19,5,0.172414,18.07
57,20,19,0.655172,65.86
57,21,15,0.517241,52.21
57,22,9,0.310345,31.72
57,23,10,0.344828,35.14
57,24,18,0.620690,62.45
57,25,0,0.000000,1.00
57,26,2,0.068966,7.83
57,27,27,0.931034,93.17
57,28,24,0.827586,82.93
57,29,16,0.551724,55.62
57,30,7,0.241379,24.90
57,31,1,0.034483,4.41
57,32,13,0.448276,45.38
57,33,12,0.413793,41.97
57,34,5,0.172414,18.07
57,35,20,0.689655,69.28
57,36,22,0.758621,76.10
57,37,14,0.482759,48.79
57,38,22,0.758621,76.10
57,39,22,0.758621,76.10
57,40,10,0.344828,35.14
57,41,16,0.551724,55.62
57,42,5,0.172414,18.07
57,43,29,1.000000,100.00
57,44,29,1.000000,100.00
57,45,16,0.551724,55.62
57,46,26,0.896552,89.76
57,47,22,0.758621,76.10
57,48,25,0.862069,86.34
57,49,23,0.793103,79.52
57,50,2,0.068966,7.83
57,51,19,0.655172,65.86
57,52,4,0.137931,14.66
57,53,14,0.482759,48.79
57,54,15,0.517241,52.21
57,55,23,0.793103,79.52
57,56,22,0.758621,76.10
57,57,3,0.103448,11.24
57,58,2,0.068966,7.83
57,59,14,0.482759,48.79
57,60,27,0.931034,93.17
57,61,13,0.448276,45.38
57,62,26,0.896552,89.76
57,63,0,0.000000,1.00
58,0,14,0.482759,48.79
58,1,27,0.931034,93.17
58,2,14,0.482759,48.79
58,3,10,0.344828,35.14
58,4,2,0.068966,7.83
58,5,22,0.758621,76.10
58,6,23,0.793103,79.52
58,7,13,0.448276,45.38
58,8,6,0.206897,21.48
58,9,10,0.344828,35.14
58,10,11,0.379310,38.55
58,11,8,0.275862,28.31
58,12,7,0.241379,24.90
58,13,0,0.000000,1.00
58,14,16,0.551724,55.62
